"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-12","56","63","52"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-13","56","63","51"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-14","55","56","53"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-15","56","67","47"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-16","60","79","48"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-17","64","79","49"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-18","58","60","50"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-19","53","65","42"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-20","57","76","44"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-21","62","81","45"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-22","65","81","48"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-23","67","81","55"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-24","66","78","54"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-25","67","79","55"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-26","67","79","56"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-27","66","80","54"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-28","64","80","54"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-29","66","84","50"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-30","66","86","49"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-05-31","66","83","54"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-01","62","72","54"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-02","60","75","50"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-03","62","71","53"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-04","66","77","57"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-05","65","79","52"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-06","69","82","55"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-07","71","84","59"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-08","70","83","55"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-09","66","84","53"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-10","64","78","55"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-11","61","68","57"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-12","60","68","54"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-13","62","76","52"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-14","66","83","49"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-15","68","80","56"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-16","59","67","52"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-17","61","77","49"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-18","68","88","49"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-19","77","93","61"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-20","76","91","63"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-21","72","84","63"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-22","69","82","60"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-23","67","82","60"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-24","67","76","52"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-25","63","81","49"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-26","69","83","57"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-27","72","87","62"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-28","71","84","54"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-29","70","84","55"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-06-30","64","75","55"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-01","65","84","53"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-02","71","87","58"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-03","74","93","55"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-04","71","76","56"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-05","56","60","54"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-06","60","76","56"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-07","67","80","52"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-08","64","69","56"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-09","64","85","52"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-10","75","95","60"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-11","78","97","63"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-12","76","90","63"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-13","75","92","63"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-14","74","86","63"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-15","72","88","58"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-16","74","91","60"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-17","75","94","60"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-18","79","96","64"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-19","74","87","64"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-20","67","70","56"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-21","64","86","52"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-22","73","91","57"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-23","76","99","58"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-24","77","98","60"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-25","80","97","62"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-26","78","99","59"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-27","78","98","58"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-28","74","94","60"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-29","76","92","63"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-30","81","101","67"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-07-31","79","94","63"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-01","76","89","66"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-02","77","91","66"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-03","72","86","64"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-04","73","87","61"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-05","69","82","56"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-06","65","81","54"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-07","66","78","55"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-08","65","82","52"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-09","67","85","52"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-10","72","90","59"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-11","71","90","55"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-12","73","92","60"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-13","69","75","51"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-14","63","82","46"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-15","68","93","50"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-16","76","102","51"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-17","75","94","56"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-18","82","102","64"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-19","81","96","63"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-20","76","92","63"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-21","79","102","60"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-22","82","103","62"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-23","78","97","60"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-24","79","95","67"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-25","73","73","62"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-26","69","84","58"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-27","69","89","55"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-28","70","84","59"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-29","69","88","54"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-30","73","98","55"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-08-31","76","95","52"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-01","76","101","59"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-02","79","97","63"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-03","79","96","61"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-04","71","90","57"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-05","63","74","51"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-06","63","86","48"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-07","69","89","50"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-08","69","91","50"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-09","69","84","51"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-10","64","70","54"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-11","60","71","52"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-12","61","79","50"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-13","63","81","50"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-14","62","65","53"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-15","61","76","46"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-16","60","80","42"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-17","63","87","46"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-18","65","87","46"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-19","66","87","50"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-20","66","83","49"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-21","65","80","51"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-22","63","71","53"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-23","60","74","44"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-24","57","76","42"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-25","58","83","38"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-26","60","80","40"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-27","65","87","49"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-28","66","81","48"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-29","63","77","52"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-09-30","65","85","55"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-01","71","88","57"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-02","65","86","47"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-03","60","70","43"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-04","52","71","38"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-05","54","63","44"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-06","51","58","34"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-07","46","73","27"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-08","54","79","36"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-09","53","75","36"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-10","55","81","33"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-11","56","77","40"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-12","50","54","36"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-13","42","50","29"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-14","39","53","28"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-15","43","65","28"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-16","49","74","32"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-17","56","84","34"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-18","56","69","37"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-19","55","81","37"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-20","57","83","38"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-21","53","75","36"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-22","56","76","41"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-23","52","79","34"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-24","50","62","34"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-25","53","65","38"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-26","38","38","18"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-27","24","42","12"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-28","28","30","24"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-29","24","33","11"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-30","23","50","5"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-10-31","32","53","15"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-01","35","61","18"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-02","41","70","20"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-03","53","67","38"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-04","46","66","30"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-05","52","77","39"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-06","52","69","36"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-07","49","67","30"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-08","48","54","21"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-09","34","51","18"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-10","33","57","16"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-11","38","62","19"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-12","47","64","29"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-13","47","72","33"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-14","53","71","33"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-15","45","71","25"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-16","42","59","29"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-17","39","62","24"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-18","39","62","24"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-19","45","63","32"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-20","41","51","30"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-21","38","57","22"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-22","44","71","27"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-23","34","35","22"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-24","20","22","14"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-25","16","24","7"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-26","23","35","15"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-27","22","40","9"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-28","28","47","17"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-29","27","51","11"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-11-30","28","37","18"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-01","29","45","20"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-02","32","43","22"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-03","34","41","19"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-04","33","52","24"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-05","38","59","27"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-06","45","71","29"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-07","40","61","23"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-08","39","45","26"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-09","31","42","18"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-10","32","49","17"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-11","33","53","22"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-12","33","35","22"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-13","28","44","22"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-14","36","44","23"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-15","34","53","23"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-16","34","58","20"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-17","39","58","23"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-18","32","53","17"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-19","41","65","22"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-20","37","57","25"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-21","38","61","25"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-22","38","61","21"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-23","35","50","24"
"USW00024028","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","2023-12-24","33","33","17"
